101878	87	7	807
116112	88	7	808
135132	89	7	809
129840	90	7	810
153330	91	7	811
146110	92	7	812
152998	93	7	813
117370	94	7	814
128070	95	7	815
148846	96	7	816
123064	97	7	817
124454	98	7	818
121748	99	7	819
141104	100	7	820
138966	101	7	821
142358	102	7	822
138082	103	7	823
92290	104	7	824
134372	105	7	825
145936	106	7	826
121130	107	7	827
121988	108	7	828
137756	109	7	829
134616	110	7	830
161456	111	7	831
134422	112	7	832
112984	113	7	833
137200	114	7	834
83266	115	7	835
111276	116	7	836
136942	117	7	837
132266	118	7	838
119748	119	7	839
97224	120	7	840
131138	1	8	841
103812	2	8	842
155988	3	8	843
109208	4	8	844
127652	5	8	845
119972	6	8	846
141914	7	8	847
140706	8	8	848
87526	9	8	849
93708	10	8	850
120076	11	8	851
94906	12	8	852
85354	13	8	853
113470	14	8	854
116012	15	8	855
136406	16	8	856
108416	17	8	857
124950	18	8	858
125440	19	8	859
116544	20	8	860
156056	21	8	861
124530	22	8	862
100422	23	8	863
118822	24	8	864
110504	25	8	865
138632	26	8	866
120734	27	8	867
127972	28	8	868
117624	29	8	869
118248	30	8	870
125938	31	8	871
110402	32	8	872
124436	33	8	873
138764	34	8	874
124200	35	8	875
107664	36	8	876
107500	37	8	877
148642	38	8	878
96120	39	8	879
107816	40	8	880
148928	41	8	881
124406	42	8	882
129278	43	8	883
113906	44	8	884
97232	45	8	885
103892	46	8	886
124558	47	8	887
135030	48	8	888
122364	49	8	889
148342	50	8	890
157496	51	8	891
127260	52	8	892
121594	53	8	893
123156	54	8	894
127224	55	8	895
106446	56	8	896
167598	57	8	897
148250	58	8	898
126130	59	8	899
142478	60	8	900
118288	61	8	901
115852	62	8	902
130078	63	8	903
127090	64	8	904
148204	65	8	905
119194	66	8	906
159446	67	8	907
117794	68	8	908
90938	69	8	909
123228	70	8	910
133688	71	8	911
109124	72	8	912
125966	73	8	913
115650	74	8	914
148554	75	8	915
136392	76	8	916
140744	77	8	917
98774	78	8	918
109068	79	8	919
140412	80	8	920
133450	81	8	921
133084	82	8	922
145480	83	8	923
122376	84	8	924
120464	85	8	925
152286	86	8	926
116344	87	8	927
150058	88	8	928
146458	89	8	929
118252	90	8	930
112692	91	8	931
120456	92	8	932
126736	93	8	933
125746	94	8	934
101056	95	8	935
118940	96	8	936
119966	97	8	937
118010	98	8	938
143066	99	8	939
104998	100	8	940
136504	101	8	941
117380	102	8	942
127712	103	8	943
126284	104	8	944
118224	105	8	945
111220	106	8	946
114746	107	8	947
101348	108	8	948
107338	109	8	949
121312	110	8	950
147458	111	8	951
153704	112	8	952
106350	113	8	953
126942	114	8	954
116120	115	8	955
112656	116	8	956
146076	117	8	957
106310	118	8	958
96642	119	8	959
132268	120	8	960
89792	1	9	961
108354	2	9	962
171470	3	9	963
138132	4	9	964
115964	5	9	965
129266	6	9	966
133968	7	9	967
124712	8	9	968
120874	9	9	969
105476	10	9	970
126590	11	9	971
148092	12	9	972
131756	13	9	973
101066	14	9	974
142874	15	9	975
139342	16	9	976
139066	17	9	977
98426	18	9	978
144708	19	9	979
149356	20	9	980
127968	21	9	981
115830	22	9	982
112076	23	9	983
101792	24	9	984
109230	25	9	985
153738	26	9	986
133580	27	9	987
119896	28	9	988
113838	29	9	989
128576	30	9	990
162968	31	9	991
125728	32	9	992
151960	33	9	993
130226	34	9	994
101716	35	9	995
149760	36	9	996
120042	37	9	997
163958	38	9	998
108686	39	9	999
118742	40	9	1000
110752	41	9	1001
96186	42	9	1002
128396	43	9	1003
134848	44	9	1004
105678	45	9	1005
131790	46	9	1006
137350	47	9	1007
160102	48	9	1008
147478	49	9	1009
129240	50	9	1010
152266	51	9	1011
157856	52	9	1012
156012	53	9	1013
137000	54	9	1014
137322	55	9	1015
121648	56	9	1016
123430	57	9	1017
118302	58	9	1018
122754	59	9	1019
125446	60	9	1020
138854	61	9	1021
97858	62	9	1022
113542	63	9	1023
120314	64	9	1024
117356	65	9	1025
124154	66	9	1026
125810	67	9	1027
114138	68	9	1028
77000	69	9	1029
112216	70	9	1030
111094	71	9	1031
124240	72	9	1032
118936	73	9	1033
104380	74	9	1034
125450	75	9	1035
152958	76	9	1036
147642	77	9	1037
127562	78	9	1038
137776	79	9	1039
125264	80	9	1040
123708	81	9	1041
122632	82	9	1042
155220	83	9	1043
135248	84	9	1044
127626	85	9	1045
148232	86	9	1046
81508	87	9	1047
122202	88	9	1048
121304	89	9	1049
85264	90	9	1050
117832	91	9	1051
122146	92	9	1052
134538	93	9	1053
133392	94	9	1054
150970	95	9	1055
101330	96	9	1056
144166	97	9	1057
138232	98	9	1058
103388	99	9	1059
112866	100	9	1060
119068	101	9	1061
145548	102	9	1062
145102	103	9	1063
135524	104	9	1064
130504	105	9	1065
156710	106	9	1066
121938	107	9	1067
130192	108	9	1068
125216	109	9	1069
146848	110	9	1070
139780	111	9	1071
128220	112	9	1072
112124	113	9	1073
122038	114	9	1074
104712	115	9	1075
131570	116	9	1076
159876	117	9	1077
151348	118	9	1078
124758	119	9	1079
120282	120	9	1080
144360	1	10	1081
105002	2	10	1082
145276	3	10	1083
133234	4	10	1084
131214	5	10	1085
123654	6	10	1086
145514	7	10	1087
130892	8	10	1088
118156	9	10	1089
158800	10	10	1090
119904	11	10	1091
109658	12	10	1092
145624	13	10	1093
118706	14	10	1094
141620	15	10	1095
112020	16	10	1096
120590	17	10	1097
82948	18	10	1098
131732	19	10	1099
129454	20	10	1100
133290	21	10	1101
168070	22	10	1102
109810	23	10	1103
114292	24	10	1104
156050	25	10	1105
146430	26	10	1106
108968	27	10	1107
134152	28	10	1108
86372	29	10	1109
126070	30	10	1110
105450	31	10	1111
103900	32	10	1112
117552	33	10	1113
117116	34	10	1114
133556	35	10	1115
127396	36	10	1116
89392	37	10	1117
140904	38	10	1118
112204	39	10	1119
129910	40	10	1120
120970	41	10	1121
122420	42	10	1122
125768	43	10	1123
90464	44	10	1124
141744	45	10	1125
112182	46	10	1126
129168	47	10	1127
148580	48	10	1128
111640	49	10	1129
126812	50	10	1130
127372	51	10	1131
101854	52	10	1132
112330	53	10	1133
100934	54	10	1134
124744	55	10	1135
151018	56	10	1136
127520	57	10	1137
111764	58	10	1138
156220	59	10	1139
138242	60	10	1140
142576	61	10	1141
151048	62	10	1142
134414	63	10	1143
110824	64	10	1144
157408	65	10	1145
103122	66	10	1146
141514	67	10	1147
151156	68	10	1148
130204	69	10	1149
139394	70	10	1150
108180	71	10	1151
143676	72	10	1152
116726	73	10	1153
144674	74	10	1154
132260	75	10	1155
126140	76	10	1156
137738	77	10	1157
149882	78	10	1158
162350	79	10	1159
128700	80	10	1160
127760	81	10	1161
120198	82	10	1162
119952	83	10	1163
158282	84	10	1164
140320	85	10	1165
138912	86	10	1166
119310	87	10	1167
121288	88	10	1168
137274	89	10	1169
131212	90	10	1170
114706	91	10	1171
136366	92	10	1172
116440	93	10	1173
124188	94	10	1174
126886	95	10	1175
134206	96	10	1176
147526	97	10	1177
108700	98	10	1178
81080	99	10	1179
123184	100	10	1180
136282	101	10	1181
103552	102	10	1182
147668	103	10	1183
133190	104	10	1184
102080	105	10	1185
121704	106	10	1186
133498	107	10	1187
148384	108	10	1188
113064	109	10	1189
130924	110	10	1190
109790	111	10	1191
141910	112	10	1192
101930	113	10	1193
126298	114	10	1194
142354	115	10	1195
93540	116	10	1196
143760	117	10	1197
146808	118	10	1198
121714	119	10	1199
117222	120	10	1200
145162	1	11	1201
128010	2	11	1202
87144	3	11	1203
138092	4	11	1204
103736	5	11	1205
157156	6	11	1206
89768	7	11	1207
107282	8	11	1208
127856	9	11	1209
99456	10	11	1210
126242	11	11	1211
87222	12	11	1212
108936	13	11	1213
143982	14	11	1214
126654	15	11	1215
132838	16	11	1216
153644	17	11	1217
117952	18	11	1218
116048	19	11	1219
116618	20	11	1220
109058	21	11	1221
116300	22	11	1222
95982	23	11	1223
133534	24	11	1224
137574	25	11	1225
125626	26	11	1226
131590	27	11	1227
126774	28	11	1228
117624	29	11	1229
121136	30	11	1230
128920	31	11	1231
116512	32	11	1232
109350	33	11	1233
116504	34	11	1234
123930	35	11	1235
144028	36	11	1236
129674	37	11	1237
112638	38	11	1238
115942	39	11	1239
126880	40	11	1240
126774	41	11	1241
129510	42	11	1242
139396	43	11	1243
122692	44	11	1244
131676	45	11	1245
128720	46	11	1246
138994	47	11	1247
138754	48	11	1248
133550	49	11	1249
125922	50	11	1250
83130	51	11	1251
150310	52	11	1252
118494	53	11	1253
126768	54	11	1254
119102	55	11	1255
145674	56	11	1256
133018	57	11	1257
121036	58	11	1258
160474	59	11	1259
134724	60	11	1260
160338	61	11	1261
131478	62	11	1262
90180	63	11	1263
128546	64	11	1264
120240	65	11	1265
108096	66	11	1266
122034	67	11	1267
121238	68	11	1268
107834	69	11	1269
113226	70	11	1270
100836	71	11	1271
133292	72	11	1272
117194	73	11	1273
117170	74	11	1274
127644	75	11	1275
120794	76	11	1276
136544	77	11	1277
132586	78	11	1278
125090	79	11	1279
136976	80	11	1280
156454	81	11	1281
124120	82	11	1282
140528	83	11	1283
119686	84	11	1284
140292	85	11	1285
134442	86	11	1286
101012	87	11	1287
135196	88	11	1288
115162	89	11	1289
122624	90	11	1290
117772	91	11	1291
123562	92	11	1292
163892	93	11	1293
117838	94	11	1294
138982	95	11	1295
94902	96	11	1296
148766	97	11	1297
153794	98	11	1298
126244	99	11	1299
145670	100	11	1300
114970	101	11	1301
101036	102	11	1302
129132	103	11	1303
143772	104	11	1304
100310	105	11	1305
129022	106	11	1306
112814	107	11	1307
129100	108	11	1308
116220	109	11	1309
87396	110	11	1310
118246	111	11	1311
151716	112	11	1312
138472	113	11	1313
127178	114	11	1314
159594	115	11	1315
97790	116	11	1316
126052	117	11	1317
119170	118	11	1318
127522	119	11	1319
130448	120	11	1320
131362	1	12	1321
126634	2	12	1322
156098	3	12	1323
121920	4	12	1324
145556	5	12	1325
139274	6	12	1326
155974	7	12	1327
107438	8	12	1328
130176	9	12	1329
125836	10	12	1330
133888	11	12	1331
138236	12	12	1332
156854	13	12	1333
124986	14	12	1334
119344	15	12	1335
134920	16	12	1336
124564	17	12	1337
177620	18	12	1338
147392	19	12	1339
158804	20	12	1340
147356	21	12	1341
138402	22	12	1342
136128	23	12	1343
133554	24	12	1344
103708	25	12	1345
85140	26	12	1346
145132	27	12	1347
141006	28	12	1348
129044	29	12	1349
120182	30	12	1350
104918	31	12	1351
136562	32	12	1352
114898	33	12	1353
122304	34	12	1354
153030	35	12	1355
154896	36	12	1356
132484	37	12	1357
114080	38	12	1358
89704	39	12	1359
146746	40	12	1360
167060	41	12	1361
154918	42	12	1362
136128	43	12	1363
105452	44	12	1364
128568	45	12	1365
125330	46	12	1366
119396	47	12	1367
115148	48	12	1368
113406	49	12	1369
144730	50	12	1370
129390	51	12	1371
139684	52	12	1372
144390	53	12	1373
134396	54	12	1374
114646	55	12	1375
144028	56	12	1376
100848	57	12	1377
79866	58	12	1378
136738	59	12	1379
95174	60	12	1380
148206	61	12	1381
153316	62	12	1382
121654	63	12	1383
127988	64	12	1384
117318	65	12	1385
121694	66	12	1386
98394	67	12	1387
139124	68	12	1388
123658	69	12	1389
120844	70	12	1390
128176	71	12	1391
126442	72	12	1392
141884	73	12	1393
112214	74	12	1394
121488	75	12	1395
118256	76	12	1396
129884	77	12	1397
116016	78	12	1398
109912	79	12	1399
129752	80	12	1400
151126	81	12	1401
137188	82	12	1402
134604	83	12	1403
130234	84	12	1404
99432	85	12	1405
137506	86	12	1406
141134	87	12	1407
119734	88	12	1408
129910	89	12	1409
149878	90	12	1410
119952	91	12	1411
148084	92	12	1412
121384	93	12	1413
135344	94	12	1414
108858	95	12	1415
120434	96	12	1416
132388	97	12	1417
104096	98	12	1418
107982	99	12	1419
154620	100	12	1420
91450	101	12	1421
148066	102	12	1422
135076	103	12	1423
94122	104	12	1424
159438	105	12	1425
139552	106	12	1426
96016	107	12	1427
133496	108	12	1428
152572	109	12	1429
108746	110	12	1430
113734	111	12	1431
136068	112	12	1432
140732	113	12	1433
142038	114	12	1434
150684	115	12	1435
134770	116	12	1436
116398	117	12	1437
131368	118	12	1438
135114	119	12	1439
114574	120	12	1440
129810	1	13	1441
82842	2	13	1442
146540	3	13	1443
114572	4	13	1444
114642	5	13	1445
99554	6	13	1446
156926	7	13	1447
126352	8	13	1448
114698	9	13	1449
114232	10	13	1450
167674	11	13	1451
127332	12	13	1452
126060	13	13	1453
135562	14	13	1454
131156	15	13	1455
122336	16	13	1456
103294	17	13	1457
125992	18	13	1458
112792	19	13	1459
127778	20	13	1460
126452	21	13	1461
114222	22	13	1462
153752	23	13	1463
136892	24	13	1464
100906	25	13	1465
135440	26	13	1466
120358	27	13	1467
149918	28	13	1468
93898	29	13	1469
112498	30	13	1470
150836	31	13	1471
117568	32	13	1472
146274	33	13	1473
115752	34	13	1474
125698	35	13	1475
130826	36	13	1476
146992	37	13	1477
133728	38	13	1478
121700	39	13	1479
140088	40	13	1480
153640	41	13	1481
132218	42	13	1482
120924	43	13	1483
141646	44	13	1484
132070	45	13	1485
136656	46	13	1486
158906	47	13	1487
155222	48	13	1488
118562	49	13	1489
126614	50	13	1490
137102	51	13	1491
139242	52	13	1492
59296	53	13	1493
127796	54	13	1494
157264	55	13	1495
128842	56	13	1496
93604	57	13	1497
104374	58	13	1498
138994	59	13	1499
